filename,width,height,class,xmin,ymin,xmax,ymax
hair_mov-0029_jpg.rf.8152ade667cee70f2ae575c8cb1d574d.jpg,640,640,book,402,0,528,119
hair_mov-0029_jpg.rf.8152ade667cee70f2ae575c8cb1d574d.jpg,640,640,person,118,127,606,639
hair_mov-0029_jpg.rf.8152ade667cee70f2ae575c8cb1d574d.jpg,640,640,person,69,74,111,158
hair_mov-0029_jpg.rf.8152ade667cee70f2ae575c8cb1d574d.jpg,640,640,person,7,192,37,249
WIN_20250111_13_23_33_Pro-1-_mp4-0000_jpg.rf.811de1ec3d3487dc7f41b504c9f3d157.jpg,640,640,person,193,227,475,639
WIN_20250111_13_21_16_Pro_mp4-0021_jpg.rf.81265b942b1f97657d318336dece4159.jpg,640,640,ipad,59,186,211,420
WIN_20250111_13_21_16_Pro_mp4-0021_jpg.rf.81265b942b1f97657d318336dece4159.jpg,640,640,person,163,104,535,638
WIN_20250111_13_36_31_Pro_mp4-0030_jpg.rf.88ff2df27f9eb9b629a493aafe1b86bf.jpg,640,640,person,218,239,510,639
WIN_20250111_13_25_28_Pro_mp4-0001_jpg.rf.81c7a70e3775d825d86be2c3dff60f70.jpg,640,640,person,213,199,510,639
Movie-on-11-01-25-at-1_20-PM_mov-0026_jpg.rf.893e5e7124e8bc010d92f48fe1d0f5cc.jpg,640,640,person,67,13,111,99
Movie-on-11-01-25-at-1_20-PM_mov-0026_jpg.rf.893e5e7124e8bc010d92f48fe1d0f5cc.jpg,640,640,person,4,136,34,194
Movie-on-11-01-25-at-1_20-PM_mov-0026_jpg.rf.893e5e7124e8bc010d92f48fe1d0f5cc.jpg,640,640,person,68,55,625,639
WIN_20250111_13_03_15_Pro_mp4-0001_jpg.rf.8925358ef47329d21451be989abfffb0.jpg,640,640,person,179,133,507,639
WIN_20250111_13_13_40_Pro_mp4-0010_jpg.rf.89548539707d999e2a7390719355c99d.jpg,640,640,book,338,496,516,638
WIN_20250111_13_13_40_Pro_mp4-0010_jpg.rf.89548539707d999e2a7390719355c99d.jpg,640,640,ipad,59,187,212,421
WIN_20250111_13_13_40_Pro_mp4-0010_jpg.rf.89548539707d999e2a7390719355c99d.jpg,640,640,person,136,55,508,638
WIN_20250111_13_30_29_Pro_mp4-0010_jpg.rf.7fabbf6c90a1e36bb59cd069003e3e36.jpg,640,640,person,200,297,640,639
WIN_20250111_13_08_00_Pro_mp4-0023_jpg.rf.89f34d0a7843c4cad3162d995f921ede.jpg,640,640,person,150,151,548,639
WIN_20250111_12_57_50_Pro_mp4-0009_jpg.rf.8981c37eb9057c5f0683ff8686fe183c.jpg,640,640,person,147,38,569,639
WIN_20250111_12_58_59_Pro_mp4-0009_jpg.rf.8a597a249f31508fce76e8933f6827a9.jpg,640,640,person,140,47,557,638
hair_mov-0030_jpg.rf.8069d336149573cf7bba8c54f970719b.jpg,640,640,phone,402,0,528,118
hair_mov-0030_jpg.rf.8069d336149573cf7bba8c54f970719b.jpg,640,640,person,118,125,606,639
hair_mov-0030_jpg.rf.8069d336149573cf7bba8c54f970719b.jpg,640,640,person,69,73,110,157
hair_mov-0030_jpg.rf.8069d336149573cf7bba8c54f970719b.jpg,640,640,person,7,192,37,249
WIN_20250111_13_16_26_Pro_mp4-0025_jpg.rf.8a2217c8aa880ce9d94bd07bb8f4c71e.jpg,640,640,person,60,0,482,639
WIN_20250111_13_00_40_Pro_mp4-0030_jpg.rf.892af82bf342d1e48eaaae0c72d3fe50.jpg,640,640,person,150,31,595,638
Movie-on-11-01-25-at-1_20-PM_mov-0003_jpg.rf.89a2fbfb30cfbe0fb3c4917d9d4ba5e5.jpg,640,640,person,43,44,619,639
Movie-on-11-01-25-at-1_20-PM_mov-0003_jpg.rf.89a2fbfb30cfbe0fb3c4917d9d4ba5e5.jpg,640,640,person,60,7,106,95
Movie-on-11-01-25-at-1_20-PM_mov-0003_jpg.rf.89a2fbfb30cfbe0fb3c4917d9d4ba5e5.jpg,640,640,person,0,130,30,189
Movie-on-11-01-25-at-1_29-PM_mov-0023_jpg.rf.892b4c54ed72250855c601f1518325b0.jpg,640,640,person,220,104,577,639
WIN_20250111_13_35_00_Pro_mp4-0009_jpg.rf.7fbac943aeb4def826505dcf9581e78c.jpg,640,640,phone,268,512,364,639
WIN_20250111_13_35_00_Pro_mp4-0009_jpg.rf.7fbac943aeb4def826505dcf9581e78c.jpg,640,640,person,45,93,478,639
WIN_20250111_13_10_52_Pro-1-_mp4-0027_jpg.rf.8a7ffa4623cf1737dc358265470ece34.jpg,640,640,person,199,204,459,639
WIN_20250111_13_33_49_Pro_mp4-0024_jpg.rf.89a58196727a8373de2a392d53bda3fa.jpg,640,640,person,202,117,530,639
WIN_20250111_13_00_40_Pro_mp4-0000_jpg.rf.88cb3a9011f8a0ec06786db0f90ac895.jpg,640,640,person,141,58,555,638
WIN_20250111_13_13_04_Pro_mp4-0021_jpg.rf.8b6dfdce9ea4ce82dc50186db95c093e.jpg,640,640,person,444,66,465,123
WIN_20250111_13_13_04_Pro_mp4-0021_jpg.rf.8b6dfdce9ea4ce82dc50186db95c093e.jpg,640,640,person,468,72,488,117
WIN_20250111_13_13_04_Pro_mp4-0021_jpg.rf.8b6dfdce9ea4ce82dc50186db95c093e.jpg,640,640,person,116,0,562,639
WIN_20250111_13_34_21_Pro_mp4-0021_jpg.rf.8a8c78cb9e3764c458b4fb69bb88176f.jpg,640,640,person,220,226,508,639
WIN_20250111_13_29_37_Pro_mp4-0017_jpg.rf.897ef28c89d97641db25f78bb491abad.jpg,640,640,person,205,139,520,639
WIN_20250111_13_10_52_Pro-1-_mp4-0028_jpg.rf.8ab12144b2762f3a06a33c75c728c821.jpg,640,640,person,199,204,459,639
WIN_20250111_13_15_15_Pro_mp4-0021_jpg.rf.8b08f45023a66e9f82ac64674c595967.jpg,640,640,person,178,166,530,639
WIN_20250111_13_24_27_Pro_mp4-0016_jpg.rf.8b7f8d6f4cbc1e74df684720f754fdda.jpg,640,640,ipad,59,187,209,420
WIN_20250111_13_24_27_Pro_mp4-0016_jpg.rf.8b7f8d6f4cbc1e74df684720f754fdda.jpg,640,640,person,0,110,82,638
WIN_20250111_13_24_27_Pro_mp4-0016_jpg.rf.8b7f8d6f4cbc1e74df684720f754fdda.jpg,640,640,person,174,94,514,639
WIN_20250111_13_32_01_Pro_mp4-0024_jpg.rf.8a67b97c80feb7e012fdbd225055aaa2.jpg,640,640,person,232,228,502,639
WIN_20250111_13_21_48_Pro_mp4-0001_jpg.rf.8b289aa69ed4e907e0a86f336ede7b0e.jpg,640,640,person,219,209,474,639
WIN_20250111_13_33_49_Pro_mp4-0008_jpg.rf.8af452aeabdfcf9891b7cd48a90f75c5.jpg,640,640,person,204,116,532,639
WIN_20250111_13_33_49_Pro_mp4-0008_jpg.rf.8af452aeabdfcf9891b7cd48a90f75c5.jpg,640,640,person,210,41,272,157
pen_mov-0019_jpg.rf.8b1b03ebb3c463849338fb7887617088.jpg,640,640,pen,224,531,251,567
pen_mov-0019_jpg.rf.8b1b03ebb3c463849338fb7887617088.jpg,640,640,person,80,6,614,639
WIN_20250111_13_12_54_Pro_mp4-0027_jpg.rf.8be59fcd5f77e6307429e643bbbcc808.jpg,640,640,ipad,59,186,211,421
WIN_20250111_13_12_54_Pro_mp4-0027_jpg.rf.8be59fcd5f77e6307429e643bbbcc808.jpg,640,640,pen,477,233,481,266
WIN_20250111_13_12_54_Pro_mp4-0027_jpg.rf.8be59fcd5f77e6307429e643bbbcc808.jpg,640,640,person,110,86,484,638
talking_mov-0032_jpg.rf.8bbdb5f7082523b173cb8f821bc177eb.jpg,640,640,person,138,158,616,639
talking_mov-0032_jpg.rf.8bbdb5f7082523b173cb8f821bc177eb.jpg,640,640,person,72,78,112,161
talking_mov-0032_jpg.rf.8bbdb5f7082523b173cb8f821bc177eb.jpg,640,640,person,10,198,39,256
WIN_20250111_13_25_28_Pro_mp4-0007_jpg.rf.8c1d8356c2f0f2d2a1db22aa0bf8052d.jpg,640,640,person,151,161,529,639
WIN_20250111_12_57_50_Pro_mp4-0011_jpg.rf.8c8015f8d9dd42a2f14115267b52bd47.jpg,640,640,person,148,39,568,638
WIN_20250111_13_01_19_Pro_mp4-0018_jpg.rf.8c91573d58d27dc344a73126b8e60cca.jpg,640,640,person,168,39,586,638
WIN_20250111_13_32_55_Pro_mp4-0025_jpg.rf.8a7d228826cb2d74c02b82854774a263.jpg,640,640,person,234,229,506,639
WIN_20250111_13_18_42_Pro_mp4-0008_jpg.rf.8d4ddce67dd92dc74f01674644423039.jpg,640,640,ipad,59,187,213,421
WIN_20250111_13_18_42_Pro_mp4-0008_jpg.rf.8d4ddce67dd92dc74f01674644423039.jpg,640,640,pen,475,233,482,266
WIN_20250111_13_18_42_Pro_mp4-0008_jpg.rf.8d4ddce67dd92dc74f01674644423039.jpg,640,640,person,122,85,522,639
WIN_20250111_13_18_42_Pro_mp4-0008_jpg.rf.8d4ddce67dd92dc74f01674644423039.jpg,640,640,person,373,0,607,638
WIN_20250111_13_25_28_Pro_mp4-0000_jpg.rf.8d21dbfd1d39c62f192801107e8fdcf3.jpg,640,640,person,214,202,512,639
WIN_20250111_13_13_04_Pro_mp4-0023_jpg.rf.8dc95ff6555098511a4f8c02ca7012c8.jpg,640,640,person,118,0,562,638
WIN_20250111_13_13_04_Pro_mp4-0023_jpg.rf.8dc95ff6555098511a4f8c02ca7012c8.jpg,640,640,person,467,72,488,118
WIN_20250111_13_04_48_Pro_mp4-0013_jpg.rf.8cd2750e0359b842232f4a5672e42f86.jpg,640,640,bottle,354,301,464,535
WIN_20250111_13_04_48_Pro_mp4-0013_jpg.rf.8cd2750e0359b842232f4a5672e42f86.jpg,640,640,person,186,203,578,639
WIN_20250111_13_11_10_Pro_mp4-0032_jpg.rf.8c30c20107e8e5cca7a43e6c7e20fbb4.jpg,640,640,phone,421,491,600,638
WIN_20250111_13_11_10_Pro_mp4-0032_jpg.rf.8c30c20107e8e5cca7a43e6c7e20fbb4.jpg,640,640,person,98,1,600,638
talking_mov-0031_jpg.rf.8d28574301a55fdbf96d533f40fd4537.jpg,640,640,person,139,119,615,639
talking_mov-0031_jpg.rf.8d28574301a55fdbf96d533f40fd4537.jpg,640,640,person,71,79,111,161
talking_mov-0031_jpg.rf.8d28574301a55fdbf96d533f40fd4537.jpg,640,640,person,9,199,41,256
WIN_20250111_12_58_59_Pro_mp4-0017_jpg.rf.8bbb32bbb6a6f58215f7e0e3af8b81e4.jpg,640,640,person,140,49,558,638
WIN_20250111_13_09_07_Pro_mp4-0006_jpg.rf.8d7313d74b0a18ad4d0118d5e4f38ff6.jpg,640,640,ipad,59,186,210,420
WIN_20250111_13_09_07_Pro_mp4-0006_jpg.rf.8d7313d74b0a18ad4d0118d5e4f38ff6.jpg,640,640,person,125,90,500,638
WIN_20250111_13_30_29_Pro_mp4-0028_jpg.rf.88e9b943adb87dc4d2d802b2538297a3.jpg,640,640,person,196,135,545,639
WIN_20250111_13_08_35_Pro_mp4-0015_jpg.rf.8be0f5e706ae99760e5c76b44d238207.jpg,640,640,person,135,75,559,638
WIN_20250111_13_09_07_Pro_mp4-0029_jpg.rf.8e1648e8089087886860ad25a9992032.jpg,640,640,ipad,59,186,211,420
WIN_20250111_13_09_07_Pro_mp4-0029_jpg.rf.8e1648e8089087886860ad25a9992032.jpg,640,640,pen,477,233,481,266
WIN_20250111_13_09_07_Pro_mp4-0029_jpg.rf.8e1648e8089087886860ad25a9992032.jpg,640,640,person,122,91,526,638
left_mov-0003_jpg.rf.8ec024cca0f701f7c80481691f3aa9ef.jpg,640,640,person,120,169,581,639
left_mov-0003_jpg.rf.8ec024cca0f701f7c80481691f3aa9ef.jpg,640,640,person,70,89,118,175
left_mov-0003_jpg.rf.8ec024cca0f701f7c80481691f3aa9ef.jpg,640,640,person,7,208,38,266
WIN_20250111_12_58_29_Pro_mp4-0013_jpg.rf.8ecbf4babe539b86eac1c991613409b4.jpg,640,640,person,141,56,559,638
WIN_20250111_13_08_00_Pro_mp4-0005_jpg.rf.8f023eb447670daffe95fd2404058041.jpg,640,640,person,153,150,551,639
left_mov-0007_jpg.rf.8f4391e77d9b483d7b20a36ff92e18b0.jpg,640,640,phone,400,6,526,135
left_mov-0007_jpg.rf.8f4391e77d9b483d7b20a36ff92e18b0.jpg,640,640,person,122,136,581,639
left_mov-0007_jpg.rf.8f4391e77d9b483d7b20a36ff92e18b0.jpg,640,640,person,70,91,118,175
left_mov-0007_jpg.rf.8f4391e77d9b483d7b20a36ff92e18b0.jpg,640,640,person,7,209,38,266
left_mov-0004_jpg.rf.8ec28c191460a31e0f80775e80844a27.jpg,640,640,phone,400,6,527,135
left_mov-0004_jpg.rf.8ec28c191460a31e0f80775e80844a27.jpg,640,640,person,121,174,582,639
left_mov-0004_jpg.rf.8ec28c191460a31e0f80775e80844a27.jpg,640,640,person,70,90,118,175
left_mov-0004_jpg.rf.8ec28c191460a31e0f80775e80844a27.jpg,640,640,person,7,208,39,267
WIN_20250111_13_30_38_Pro_mp4-0027_jpg.rf.8f4fb48e25409f5044c4fd6e9b624500.jpg,640,640,person,239,224,502,639
WIN_20250111_13_19_52_Pro_mp4-0015_jpg.rf.8e0801a2614a8db8acdc838b13fa2ed6.jpg,640,640,ipad,59,186,210,420
WIN_20250111_13_19_52_Pro_mp4-0015_jpg.rf.8e0801a2614a8db8acdc838b13fa2ed6.jpg,640,640,person,113,125,551,639
WIN_20250111_13_18_18_Pro_mp4-0016_jpg.rf.8f5c62c3775f281d871583e8c4b1db49.jpg,640,640,person,190,206,475,639

WIN_20250111_13_31_14_Pro_mp4-0016_jpg.rf.8d91f17c51a829c92cbd618c8f06b697.jpg,640,640,person,222,235,506,639
WIN_20250111_13_00_40_Pro_mp4-0013_jpg.rf.900ba3f49325128bd7c0cdfc71732718.jpg,640,640,person,150,35,596,638
WIN_20250111_13_32_01_Pro_mp4-0008_jpg.rf.90ba161926b4aff602a4a2737c362f0e.jpg,640,640,person,205,226,509,639
WIN_20250111_13_13_04_Pro_mp4-0018_jpg.rf.901253482ca08179fd8596867e44ec4a.jpg,640,640,person,112,0,566,638
WIN_20250111_13_13_04_Pro_mp4-0018_jpg.rf.901253482ca08179fd8596867e44ec4a.jpg,640,640,person,468,72,488,117
WIN_20250111_13_13_04_Pro_mp4-0018_jpg.rf.901253482ca08179fd8596867e44ec4a.jpg,640,640,person,444,66,464,122
WIN_20250111_13_03_57_Pro_mp4-0018_jpg.rf.8fcf552f3a457842584e28a43c983542.jpg,640,640,person,177,148,511,638
WIN_20250111_13_08_39_Pro_mp4-0023_jpg.rf.915e4228c0df407da23c3266263a543e.jpg,640,640,person,150,149,552,639
talking_mov-0020_jpg.rf.902197271580fd3383b3eba56ae36df3.jpg,640,640,phone,409,0,539,98
talking_mov-0020_jpg.rf.902197271580fd3383b3eba56ae36df3.jpg,640,640,person,130,114,626,639
talking_mov-0020_jpg.rf.902197271580fd3383b3eba56ae36df3.jpg,640,640,person,8,183,40,242
talking_mov-0020_jpg.rf.902197271580fd3383b3eba56ae36df3.jpg,640,640,person,70,64,112,147
hand-on-face_mov-0017_jpg.rf.9090f3f9b90f2910368513a151632c95.jpg,640,640,phone,403,0,531,100
hand-on-face_mov-0017_jpg.rf.9090f3f9b90f2910368513a151632c95.jpg,640,640,person,59,53,103,137
hand-on-face_mov-0017_jpg.rf.9090f3f9b90f2910368513a151632c95.jpg,640,640,person,0,172,23,229
hand-on-face_mov-0017_jpg.rf.9090f3f9b90f2910368513a151632c95.jpg,640,640,person,93,94,604,639
WIN_20250111_13_27_49_Pro_mp4-0001_jpg.rf.91a39905be32d58d17dd2f1abdfe1c59.jpg,640,640,person,213,197,514,639
WIN_20250111_13_17_38_Pro_mp4-0007_jpg.rf.9029f437dedc3d5e6d6aecc2f484f43f.jpg,640,640,person,155,160,599,639
Movie-on-11-01-25-at-1_29-PM_mov-0029_jpg.rf.8de6b9d4398c32bc56d9a9f409eda87b.jpg,640,640,person,103,75,582,639
WIN_20250111_13_27_49_Pro_mp4-0026_jpg.rf.90e28e67ea57bb7c6074b4d025286301.jpg,640,640,person,220,207,514,639
WIN_20250111_13_19_08_Pro_mp4-0022_jpg.rf.904b10f2ad71a5adc626fe25d0b31d55.jpg,640,640,bottle,193,420,255,638
WIN_20250111_13_19_08_Pro_mp4-0022_jpg.rf.904b10f2ad71a5adc626fe25d0b31d55.jpg,640,640,person,99,210,439,639
phone_mov-0000_jpg.rf.8fafa1a276b1723eacdacdb109e7014d.jpg,640,640,person,94,0,639,639
phone_mov-0000_jpg.rf.8fafa1a276b1723eacdacdb109e7014d.jpg,640,640,person,3,77,33,138
hair_mov-0006_jpg.rf.9026d55f1e83069aaa2a83a000242b46.jpg,640,640,phone,402,0,528,116
hair_mov-0006_jpg.rf.9026d55f1e83069aaa2a83a000242b46.jpg,640,640,person,114,118,604,639
hair_mov-0006_jpg.rf.9026d55f1e83069aaa2a83a000242b46.jpg,640,640,person,68,68,110,153
hair_mov-0006_jpg.rf.9026d55f1e83069aaa2a83a000242b46.jpg,640,640,person,5,186,35,244
WIN_20250111_13_03_15_Pro_mp4-0023_jpg.rf.904331c1c38ec49f2c491e3532b2d21c.jpg,640,640,person,177,134,498,639
WIN_20250111_13_04_48_Pro_mp4-0032_jpg.rf.901ff1dd61d3e5b98d52aa34971df278.jpg,640,640,phone,283,554,320,636
WIN_20250111_13_04_48_Pro_mp4-0032_jpg.rf.901ff1dd61d3e5b98d52aa34971df278.jpg,640,640,person,142,131,496,639
WIN_20250111_13_27_10_Pro_mp4-0016_jpg.rf.91a96deedbda01b1f759632adb5c41cf.jpg,640,640,person,210,187,513,639
WIN_20250111_13_27_10_Pro_mp4-0023_jpg.rf.92374c7fd6329ef1d14a8e406bf0e0e7.jpg,640,640,person,219,205,515,639
WIN_20250111_13_10_28_Pro_mp4-0011_jpg.rf.9040fabab87041783fcfc32d631e6314.jpg,640,640,pen,417,536,433,620
WIN_20250111_13_10_28_Pro_mp4-0011_jpg.rf.9040fabab87041783fcfc32d631e6314.jpg,640,640,person,86,63,493,639
WIN_20250111_13_25_36_Pro_mp4-0027_jpg.rf.92702af108cdfffbd2699ccdbb1f560e.jpg,640,640,ipad,3,0,638,638
WIN_20250111_13_25_36_Pro_mp4-0027_jpg.rf.92702af108cdfffbd2699ccdbb1f560e.jpg,640,640,person,167,88,459,639
WIN_20250111_13_25_36_Pro_mp4-0027_jpg.rf.92702af108cdfffbd2699ccdbb1f560e.jpg,640,640,person,7,532,111,639
talking_mov-0004_jpg.rf.9049060cc26261ea7aadba0d395019b9.jpg,640,640,phone,416,0,547,117
talking_mov-0004_jpg.rf.9049060cc26261ea7aadba0d395019b9.jpg,640,640,person,148,198,629,639
Movie-on-11-01-25-at-1_21-PM_mov-0015_jpg.rf.921add6a9381c6f328303029d7535621.jpg,640,640,person,96,98,591,639
right_mov-0015_jpg.rf.920b6e9fbfe3a55fa716759033debb2b.jpg,640,640,phone,397,20,522,147
right_mov-0015_jpg.rf.920b6e9fbfe3a55fa716759033debb2b.jpg,640,640,person,121,186,567,639
right_mov-0015_jpg.rf.920b6e9fbfe3a55fa716759033debb2b.jpg,640,640,person,67,103,116,187
right_mov-0015_jpg.rf.920b6e9fbfe3a55fa716759033debb2b.jpg,640,640,person,4,221,35,278
WIN_20250111_13_35_54_Pro_mp4-0021_jpg.rf.92fbdedad304746937470a0b2daf6af4.jpg,640,640,person,223,229,508,639
right_mov-0019_jpg.rf.934d96538f9e503b1f761bb7f627de54.jpg,640,640,phone,397,19,522,146
right_mov-0019_jpg.rf.934d96538f9e503b1f761bb7f627de54.jpg,640,640,person,121,146,568,639
right_mov-0019_jpg.rf.934d96538f9e503b1f761bb7f627de54.jpg,640,640,person,67,104,110,187
right_mov-0019_jpg.rf.934d96538f9e503b1f761bb7f627de54.jpg,640,640,person,3,220,35,277
WIN_20250111_13_34_05_Pro_mp4-0026_jpg.rf.92ebd2793ef6ec2be7bbe0d330d8111c.jpg,640,640,ipad,59,187,210,421
WIN_20250111_13_34_05_Pro_mp4-0026_jpg.rf.92ebd2793ef6ec2be7bbe0d330d8111c.jpg,640,640,person,125,65,501,638
Movie-on-11-01-25-at-1_33-PM_mov-0002_jpg.rf.93f4ec8e2ca44fa832a54faeed158682.jpg,640,640,phone,405,0,529,37
Movie-on-11-01-25-at-1_33-PM_mov-0002_jpg.rf.93f4ec8e2ca44fa832a54faeed158682.jpg,640,640,person,2,107,639,639
phone_mov-0011_jpg.rf.92753792ee2090cd191ed0e4f9da73a4.jpg,640,640,phone,311,422,462,585
phone_mov-0011_jpg.rf.92753792ee2090cd191ed0e4f9da73a4.jpg,640,640,person,77,0,630,639
phone_mov-0011_jpg.rf.92753792ee2090cd191ed0e4f9da73a4.jpg,640,640,person,0,74,23,135
WIN_20250111_13_36_31_Pro_mp4-0008_jpg.rf.91928cc2189ac913f3ebaf94ba239394.jpg,640,640,person,213,237,504,639
WIN_20250111_13_12_54_Pro_mp4-0015_jpg.rf.941886488d9e9e434b191301f35df549.jpg,640,640,ipad,59,187,211,421
WIN_20250111_13_12_54_Pro_mp4-0015_jpg.rf.941886488d9e9e434b191301f35df549.jpg,640,640,pen,477,233,481,266
WIN_20250111_13_12_54_Pro_mp4-0015_jpg.rf.941886488d9e9e434b191301f35df549.jpg,640,640,person,116,86,532,639
Movie-on-11-01-25-at-1_21-PM_mov-0017_jpg.rf.93fcde3f3b24ff04941bff62f700ae83.jpg,640,640,ipad,414,313,472,407
Movie-on-11-01-25-at-1_21-PM_mov-0017_jpg.rf.93fcde3f3b24ff04941bff62f700ae83.jpg,640,640,person,102,129,583,640
WIN_20250111_13_00_40_Pro_mp4-0010_jpg.rf.93879e805a654f2ac5c9cc409ca1e5bc.jpg,640,640,person,150,46,594,638
phone_mov-0020_jpg.rf.936ed10052317dbf1ec7f8cefe4d08a0.jpg,640,640,person,81,0,634,639
phone_mov-0020_jpg.rf.936ed10052317dbf1ec7f8cefe4d08a0.jpg,640,640,person,0,75,25,136
WIN_20250111_13_10_52_Pro-1-_mp4-0006_jpg.rf.941d37c7c00e998d39f4d9c15b3dced6.jpg,640,640,person,164,170,506,639
Movie-on-11-01-25-at-1_29-PM_mov-0011_jpg.rf.94d32fefb0e4f144c3b28b7427a409ed.jpg,640,640,ipad,409,352,639,638
Movie-on-11-01-25-at-1_29-PM_mov-0011_jpg.rf.94d32fefb0e4f144c3b28b7427a409ed.jpg,640,640,person,122,103,620,639
Movie-on-11-01-25-at-1_29-PM_mov-0011_jpg.rf.94d32fefb0e4f144c3b28b7427a409ed.jpg,640,640,pen,274,544,418,635
up_mov-0018_jpg.rf.9464568c81824447b1e9cd545ca7c9b0.jpg,640,640,phone,398,34,521,158
up_mov-0018_jpg.rf.9464568c81824447b1e9cd545ca7c9b0.jpg,640,640,person,133,159,583,639
up_mov-0018_jpg.rf.9464568c81824447b1e9cd545ca7c9b0.jpg,640,640,person,67,107,108,189
up_mov-0018_jpg.rf.9464568c81824447b1e9cd545ca7c9b0.jpg,640,640,person,3,221,33,279
WIN_20250111_13_21_16_Pro_mp4-0009_jpg.rf.94a059151326628501b88e8531fff145.jpg,640,640,ipad,60,187,211,421
WIN_20250111_13_21_16_Pro_mp4-0009_jpg.rf.94a059151326628501b88e8531fff145.jpg,640,640,person,135,87,541,638
WIN_20250111_13_20_45_Pro_mp4-0016_jpg.rf.935188c49213bee35a55838fabbbce0b.jpg,640,640,person,62,109,472,639
WIN_20250111_13_08_00_Pro_mp4-0025_jpg.rf.94e33c8e41222fad4fe02908206a5560.jpg,640,640,person,153,152,547,639
WIN_20250111_13_04_48_Pro_mp4-0033_jpg.rf.93992e318b1f0ee2118d2fc5b8fa9a36.jpg,640,640,phone,288,551,322,631
WIN_20250111_13_04_48_Pro_mp4-0033_jpg.rf.93992e318b1f0ee2118d2fc5b8fa9a36.jpg,640,640,person,139,128,497,639
WIN_20250111_13_21_16_Pro_mp4-0016_jpg.rf.9582531d400a1b03c16510df3488ca9b.jpg,640,640,ipad,59,187,211,421
WIN_20250111_13_21_16_Pro_mp4-0016_jpg.rf.9582531d400a1b03c16510df3488ca9b.jpg,640,640,person,130,84,536,638
WIN_20250111_13_15_06_Pro_mp4-0020_jpg.rf.9612a8c5e0fa9c5cbc0ea6f70dcdcdb8.jpg,640,640,phone,381,423,491,608
WIN_20250111_13_15_06_Pro_mp4-0020_jpg.rf.9612a8c5e0fa9c5cbc0ea6f70dcdcdb8.jpg,640,640,book,443,550,597,639

WIN_20250111_13_04_48_Pro_mp4-0030_jpg.rf.94f74c98fa6735863501603c0a9ff38b.jpg,640,640,phone,268,557,304,639
WIN_20250111_13_04_48_Pro_mp4-0030_jpg.rf.94f74c98fa6735863501603c0a9ff38b.jpg,640,640,person,147,152,486,639
WIN_20250111_13_16_33_Pro_mp4-0017_jpg.rf.94a6a919de2b10558338af5d51547dfd.jpg,640,640,ipad,59,187,211,421
WIN_20250111_13_16_33_Pro_mp4-0017_jpg.rf.94a6a919de2b10558338af5d51547dfd.jpg,640,640,person,112,91,558,638
down_mov-0028_jpg.rf.9590532a219005f435d87cbab3bfb977.jpg,640,640,ipad,395,0,523,118
down_mov-0028_jpg.rf.9590532a219005f435d87cbab3bfb977.jpg,640,640,person,119,113,594,639
down_mov-0028_jpg.rf.9590532a219005f435d87cbab3bfb977.jpg,640,640,person,57,75,98,161
down_mov-0028_jpg.rf.9590532a219005f435d87cbab3bfb977.jpg,640,640,person,0,196,23,253
WIN_20250111_13_31_25_Pro_mp4-0018_jpg.rf.93f903eb977f4690c4185fb0c5c97054.jpg,640,640,ipad,1,0,415,625
WIN_20250111_13_09_07_Pro_mp4-0013_jpg.rf.96509b36270bc20266ff75e88e497c1c.jpg,640,640,bottle,325,194,493,565
WIN_20250111_13_09_07_Pro_mp4-0013_jpg.rf.96509b36270bc20266ff75e88e497c1c.jpg,640,640,person,119,119,561,638
WIN_20250111_13_31_41_Pro_mp4-0005_jpg.rf.943062cb10608df768651483b8cab973.jpg,640,640,book,60,187,212,421
WIN_20250111_13_31_41_Pro_mp4-0005_jpg.rf.943062cb10608df768651483b8cab973.jpg,640,640,person,112,91,534,638
WIN_20250111_13_16_00_Pro_mp4-0013_jpg.rf.9638633d6be6d2a973c0911af9b0fb4d.jpg,640,640,ipad,59,186,211,420
WIN_20250111_13_16_00_Pro_mp4-0013_jpg.rf.9638633d6be6d2a973c0911af9b0fb4d.jpg,640,640,person,106,82,556,638
WIN_20250111_13_33_49_Pro_mp4-0004_jpg.rf.95e61988bef61dd431a37c6f2912e388.jpg,640,640,person,202,117,530,639
WIN_20250111_13_33_49_Pro_mp4-0004_jpg.rf.95e61988bef61dd431a37c6f2912e388.jpg,640,640,person,210,41,273,156
WIN_20250111_12_58_59_Pro_mp4-0027_jpg.rf.95396a34d9ec520db0e0b0eca68b091f.jpg,640,640,person,141,52,558,638
WIN_20250111_13_01_19_Pro_mp4-0016_jpg.rf.965a728596659039480f7b2308771e32.jpg,640,640,person,162,34,584,638
WIN_20250111_13_00_06_Pro_mp4-0006_jpg.rf.96ad37f6f4a89818ad1a8e376862ccd0.jpg,640,640,person,143,59,565,638
WIN_20250111_13_15_06_Pro_mp4-0015_jpg.rf.966cbecfe95edc73c12b3091bd87febd.jpg,640,640,book,446,542,608,639
WIN_20250111_13_15_06_Pro_mp4-0015_jpg.rf.966cbecfe95edc73c12b3091bd87febd.jpg,640,640,pen,358,412,490,593
WIN_20250111_13_15_06_Pro_mp4-0015_jpg.rf.966cbecfe95edc73c12b3091bd87febd.jpg,640,640,person,174,6,638,639
WIN_20250111_13_25_36_Pro_mp4-0014_jpg.rf.968888afc28e52d8a6c8409018286a00.jpg,640,640,ipad,3,0,638,638
